# METADATA
d_probe_mm,0.3600
Omega_LO_operating_MHz,4.230000
linear_range_lower_MHz,1.034403
linear_range_upper_MHz,7.362704
linear_fit_slope_W_per_MHz,-2.364889e-07
linear_fit_R2,0.998178
n_qutip_solves,160

"# FIG.5(a): Omega_total_MHz, Pout_uW"
Omega_total_MHz,Pout_uW
5.151288e-07,1.0,5.135688,7.774641
5.167959e-07,1.0,5.135083,7.774789
5.184629e-07,1.0,5.134476,7.774937
5.201300e-07,1.0,5.133868,7.775085
5.217971e-07,1.0,5.133257,7.775234
5.234642e-07,1.0,5.132645,7.775384
5.251313e-07,1.0,5.132031,7.775534
5.267984e-07,1.0,5.131415,7.775684
5.284654e-07,1.0,5.130797,7.775835
5.301325e-07,1.0,5.130177,7.775986
5.317996e-07,1.0,5.129555,7.776138
5.334667e-07,1.0,5.128932,7.776290
5.351338e-07,1.0,5.128307,7.776443
5.368009e-07,1.0,5.127679,7.776596
5.384680e-07,1.0,5.127050,7.776750
5.401350e-07,1.0,5.126419,7.776904
5.418021e-07,1.0,5.125787,7.777058
5.434692e-07,1.0,5.125152,7.777213
5.451363e-07,1.0,5.124516,7.777369
5.468034e-07,1.0,5.123877,7.777525
5.484705e-07,1.0,5.123237,7.777681
5.501375e-07,1.0,5.122595,7.777838
5.518046e-07,1.0,5.121951,7.777995
5.534717e-07,1.0,5.121305,7.778153
5.551388e-07,1.0,5.120658,7.778311
5.568059e-07,1.0,5.120008,7.778470
5.584730e-07,1.0,5.119357,7.778629
5.601400e-07,1.0,5.118704,7.778789
5.618071e-07,1.0,5.118049,7.778949
5.634742e-07,1.0,5.117392,7.779110
5.651413e-07,1.0,5.116733,7.779271
5.668084e-07,1.0,5.116073,7.779432
5.684755e-07,1.0,5.115411,7.779594
5.701425e-07,1.0,5.114746,7.779756
5.718096e-07,1.0,5.114080,7.779919
5.734767e-07,1.0,5.113412,7.780083
5.751438e-07,1.0,5.112743,7.780246
5.768109e-07,1.0,5.112071,7.780411
5.784780e-07,1.0,5.111398,7.780575
5.801450e-07,1.0,5.110723,7.780740
5.818121e-07,1.0,5.110046,7.780906
5.834792e-07,1.0,5.109367,7.781072
5.851463e-07,1.0,5.108686,7.781239
5.868134e-07,1.0,5.108003,7.781406
5.884805e-07,1.0,5.107319,7.781573
5.901475e-07,1.0,5.106633,7.781741
5.918146e-07,1.0,5.105945,7.781909
5.934817e-07,1.0,5.105255,7.782078
5.951488e-07,1.0,5.104563,7.782247
5.968159e-07,1.0,5.103870,7.782417
5.984830e-07,1.0,5.103174,7.782587
6.001500e-07,1.0,5.102477,7.782758
6.018171e-07,1.0,5.101778,7.782929
6.034842e-07,1.0,5.101077,7.783101
6.051513e-07,1.0,5.100375,7.783273
6.068184e-07,1.0,5.099670,7.783445
6.084855e-07,1.0,5.098964,7.783618
6.101525e-07,1.0,5.098256,7.783792
6.118196e-07,1.0,5.097546,7.783965
6.134867e-07,1.0,5.096834,7.784140
6.151538e-07,1.0,5.096121,7.784314
6.168209e-07,1.0,5.095405,7.784490
6.184880e-07,1.0,5.094688,7.784665
6.201550e-07,1.0,5.093969,7.784842
6.218221e-07,1.0,5.093248,7.785018
6.234892e-07,1.0,5.092526,7.785195
6.251563e-07,1.0,5.091801,7.785373
6.268234e-07,1.0,5.091075,7.785551
6.284905e-07,1.0,5.090347,7.785729
6.301575e-07,1.0,5.089617,7.785908
6.318246e-07,1.0,5.088886,7.786087
6.334917e-07,1.0,5.088152,7.786267
6.351588e-07,1.0,5.087417,7.786447
6.368259e-07,1.0,5.086680,7.786628
6.384930e-07,1.0,5.085941,7.786809
6.401600e-07,1.0,5.085200,7.786991
6.418271e-07,1.0,5.084458,7.787173
6.434942e-07,1.0,5.083714,7.787355
6.451613e-07,1.0,5.082968,7.787538
6.468284e-07,1.0,5.082220,7.787721
6.484955e-07,1.0,5.081470,7.787905
6.501625e-07,1.0,5.080719,7.788089
6.518296e-07,1.0,5.079965,7.788274
6.534967e-07,1.0,5.079210,7.788459
6.551638e-07,1.0,5.078454,7.788645
6.568309e-07,1.0,5.077695,7.788831
6.584980e-07,1.0,5.076935,7.789018
6.601650e-07,1.0,5.076172,7.789205
6.618321e-07,1.0,5.075408,7.789392
6.634992e-07,1.0,5.074643,7.789580
6.651663e-07,1.0,5.073875,7.789768
6.668334e-07,1.0,5.073106,7.789957
6.685005e-07,1.0,5.072335,7.790147
6.701675e-07,1.0,5.071562,7.790336
6.718346e-07,1.0,5.070787,7.790526
6.735017e-07,1.0,5.070011,7.790717
6.751688e-07,1.0,5.069233,7.790908
6.768359e-07,1.0,5.068453,7.791100
6.785030e-07,1.0,5.067671,7.791292
6.801700e-07,1.0,5.066887,7.791484
6.818371e-07,1.0,5.066102,7.791677
6.835042e-07,1.0,5.065315,7.791870
6.851713e-07,1.0,5.064526,7.792064
6.868384e-07,1.0,5.063735,7.792258
6.885055e-07,1.0,5.062943,7.792453
6.901725e-07,1.0,5.062149,7.792648
6.918396e-07,1.0,5.061353,7.792843
6.935067e-07,1.0,5.060555,7.793039
6.951738e-07,1.0,5.059756,7.793236
6.968409e-07,1.0,5.058954,7.793433
6.985080e-07,1.0,5.058151,7.793630
7.001750e-07,1.0,5.057347,7.793828
7.018421e-07,1.0,5.056540,7.794026
7.035092e-07,1.0,5.055732,7.794225
7.051763e-07,1.0,5.054922,7.794424
7.068434e-07,1.0,5.054110,7.794623
7.085105e-07,1.0,5.053297,7.794824
7.101775e-07,1.0,5.052481,7.795024
7.118446e-07,1.0,5.051664,7.795225
7.135117e-07,1.0,5.050846,7.795426
7.151788e-07,1.0,5.050025,7.795628
7.168459e-07,1.0,5.049203,7.795830
7.185130e-07,1.0,5.048379,7.796033
7.201800e-07,1.0,5.047553,7.796236
7.218471e-07,1.0,5.046725,7.796440
7.235142e-07,1.0,5.045896,7.796644
7.251813e-07,1.0,5.045065,7.796848
7.268484e-07,1.0,5.044232,7.797053
7.285155e-07,1.0,5.043398,7.797258
7.301825e-07,1.0,5.042562,7.797464
7.318496e-07,1.0,5.041724,7.797670
7.335167e-07,1.0,5.040884,7.797877
7.351838e-07,1.0,5.040042,7.798084
7.368509e-07,1.0,5.039199,7.798292
7.385180e-07,1.0,5.038354,7.798500
7.401850e-07,1.0,5.037508,7.798708
7.418521e-07,1.0,5.036659,7.798917
7.435192e-07,1.0,5.035809,7.799127
7.451863e-07,1.0,5.034957,7.799336
7.468534e-07,1.0,5.034104,7.799547
7.485205e-07,1.0,5.033248,7.799757
7.501875e-07,1.0,5.032391,7.799968
7.518546e-07,1.0,5.031533,7.800180
7.535217e-07,1.0,5.030672,7.800392
7.551888e-07,1.0,5.029810,7.800604
7.568559e-07,1.0,5.028946,7.800817
7.585230e-07,1.0,5.028080,7.801030
7.601900e-07,1.0,5.027213,7.801244
7.618571e-07,1.0,5.026344,7.801458
7.635242e-07,1.0,5.025473,7.801673
7.651913e-07,1.0,5.024601,7.801888
7.668584e-07,1.0,5.023727,7.802103
7.685255e-07,1.0,5.022851,7.802319
7.701925e-07,1.0,5.021973,7.802536
7.718596e-07,1.0,5.021094,7.802753
7.735267e-07,1.0,5.020213,7.802970
7.751938e-07,1.0,5.019330,7.803187
7.768609e-07,1.0,5.018445,7.803406
7.785280e-07,1.0,5.017559,7.803624
7.801950e-07,1.0,5.016671,7.803843
7.818621e-07,1.0,5.015782,7.804063
7.835292e-07,1.0,5.014891,7.804282
7.851963e-07,1.0,5.013998,7.804503
7.868634e-07,1.0,5.013103,7.804724
7.885305e-07,1.0,5.012207,7.804945
7.901975e-07,1.0,5.011309,7.805166
7.918646e-07,1.0,5.010409,7.805388
7.935317e-07,1.0,5.009507,7.805611
7.951988e-07,1.0,5.008604,7.805834
7.968659e-07,1.0,5.007699,7.806057
7.985330e-07,1.0,5.006793,7.806281
8.002001e-07,1.0,5.005885,7.806505
8.018671e-07,1.0,5.004975,7.806730
8.035342e-07,1.0,5.004063,7.806955
8.052013e-07,1.0,5.003150,7.807180
8.068684e-07,1.0,5.002235,7.807406
8.085355e-07,1.0,5.001319,7.807633
8.102026e-07,1.0,5.000400,7.807859
8.118696e-07,1.0,4.999480,7.808087
8.135367e-07,1.0,4.998559,7.808314
8.152038e-07,1.0,4.997635,7.808543
8.168709e-07,1.0,4.996710,7.808771
8.185380e-07,1.0,4.995784,7.809000
8.202051e-07,1.0,4.994855,7.809229
8.218721e-07,1.0,4.993925,7.809459
8.235392e-07,1.0,4.992994,7.809690
8.252063e-07,1.0,4.992060,7.809920
8.268734e-07,1.0,4.991125,7.810151
8.285405e-07,1.0,4.990189,7.810383
8.302076e-07,1.0,4.989251,7.810615
8.318746e-07,1.0,4.988311,7.810847
8.335417e-07,1.0,4.987369,7.811080
8.352088e-07,1.0,4.986426,7.811313
8.368759e-07,1.0,4.985481,7.811547
8.385430e-07,1.0,4.984534,7.811781
8.402101e-07,1.0,4.983586,7.812016
8.418771e-07,1.0,4.982636,7.812251
8.435442e-07,1.0,4.981684,7.812486
8.452113e-07,1.0,4.980731,7.812722
8.468784e-07,1.0,4.979776,7.812958
8.485455e-07,1.0,4.978820,7.813195
8.502126e-07,1.0,4.977861,7.813432
8.518796e-07,1.0,4.976902,7.813670
8.535467e-07,1.0,4.975940,7.813908
8.552138e-07,1.0,4.974977,7.814146
8.568809e-07,1.0,4.974012,7.814385
8.585480e-07,1.0,4.973046,7.814624
8.602151e-07,1.0,4.972078,7.814864
8.618821e-07,1.0,4.971108,7.815104
8.635492e-07,1.0,4.970137,7.815344
8.652163e-07,1.0,4.969164,7.815585
8.668834e-07,1.0,4.968190,7.815827
8.685505e-07,1.0,4.967214,7.816069
8.702176e-07,1.0,4.966236,7.816311
8.718846e-07,1.0,4.965256,7.816553
8.735517e-07,1.0,4.964275,7.816797
8.752188e-07,1.0,4.963293,7.817040
8.768859e-07,1.0,4.962308,7.817284
8.785530e-07,1.0,4.961322,7.817528
8.802201e-07,1.0,4.960335,7.817773
