delta_c_MHz,R_qutip,Pout_microW
-2.2000,0.4088,0.143181
-2.0000,0.4088,0.253126
-1.8000,0.4088,0.441245
-1.6000,0.4088,0.751255
-1.4000,0.4088,1.236294
-1.2000,0.4088,1.944897
-1.0000,0.4088,2.893093
-0.8000,0.4088,4.029527
-0.6000,0.4088,5.216854
-0.4000,0.4088,6.257527
-0.2000,0.4088,6.961904
0.0000,0.4088,7.209374
0.2000,0.4088,6.961904
0.4000,0.4088,6.257527
0.6000,0.4088,5.216854
0.8000,0.4088,4.029527
1.0000,0.4088,2.893093
1.2000,0.4088,1.944897
1.4000,0.4088,1.236294
1.6000,0.4088,0.751255
1.8000,0.4088,0.441245
2.0000,0.4088,0.253126
2.2000,0.4088,0.143181
2.4000,0.4088,0.080527
2.6000,0.4088,0.045352
2.8000,0.4088,0.025728
3.0000,0.4088,0.014771
3.2000,0.4088,0.008614
3.4000,0.4088,0.005117
3.6000,0.4088,0.003102
3.8000,0.4088,0.001921
4.0000,0.4088,0.001217
4.2000,0.4088,0.000788
4.4000,0.4088,0.000522
4.6000,0.4088,0.000353
4.8000,0.4088,0.000245
5.0000,0.4088,0.000173
5.2000,0.4088,0.000124
5.4000,0.4088,0.000091
5.6000,0.4088,0.000068
5.8000,0.4088,0.000052
6.0000,0.4088,0.000040
6.2000,0.4088,0.000031
6.4000,0.4088,0.000025
6.6000,0.4088,0.000020
6.8000,0.4088,0.000017
7.0000,0.4088,0.000014
7.2000,0.4088,0.000011
7.4000,0.4088,0.000010
7.6000,0.4088,0.000008
7.8000,0.4088,0.000007
8.0000,0.4088,0.000006
8.2000,0.4088,0.000005
8.4000,0.4088,0.000005
8.6000,0.4088,0.000004
8.8000,0.4088,0.000004
9.0000,0.4088,0.000003
9.2000,0.4088,0.000003
9.4000,0.4088,0.000003
9.6000,0.4088,0.000003
9.8000,0.4088,0.000002
10.0000,0.4088,0.000002
10.2000,0.4088,0.000002
10.4000,0.4088,0.000002
10.6000,0.4088,0.000002
10.8000,0.4088,0.000002
11.0000,0.4088,0.000002
11.2000,0.4088,0.000001
11.4000,0.4088,0.000001
11.6000,0.4088,0.000001
11.8000,0.4088,0.000001
12.0000,0.4088,0.000001
12.2000,0.4088,0.000001
12.4000,0.4088,0.000001
12.6000,0.4088,0.000001
12.8000,0.4088,0.000001
13.0000,0.4088,0.000001
13.2000,0.4088,0.000001
13.4000,0.4088,0.000001
13.6000,0.4088,0.000001
13.8000,0.4088,0.000001
14.0000,0.4088,0.000001
14.2000,0.4088,0.000001
14.4000,0.4088,0.000001
14.6000,0.4088,0.000001
14.8000,0.4088,0.000001
15.0000,0.4088,0.000001
15.2000,0.4088,0.000001
15.4000,0.4088,0.000001
15.6000,0.4088,0.000001
15.8000,0.4088,0.000001
16.0000,0.4088,0.000001
16.2000,0.4088,0.000001
16.4000,0.4088,0.000001
16.6000,0.4088,0.000001
16.8000,0.4088,0.000001
17.0000,0.4088,0.000001
17.2000,0.4088,0.000001
17.4000,0.4088,0.000001
17.6000,0.4088,0.000001
17.8000,0.4088,0.000001
18.0000,0.4088,0.000001
18.2000,0.4088,0.000001
18.4000,0.4088,0.000001
18.6000,0.4088,0.000001
18.8000,0.4088,0.000001
19.0000,0.4088,0.000001
19.2000,0.4088,0.000001
19.4000,0.4088,0.000001
19.6000,0.4088,0.000001
19.8000,0.4088,0.000000
20.0000,0.4088,0.000000
-20.0000,0.5110,0.000000
-19.8000,0.5110,0.000000
-19.6000,0.5110,0.000001
-19.4000,0.5110,0.000001
-19.2000,0.5110,0.000001
-19.0000,0.5110,0.000001
-18.8000,0.5110,0.000001
-18.6000,0.5110,0.000001
-18.4000,0.5110,0.000001
-18.2000,0.5110,0.000001
-18.0000,0.5110,0.000001
-17.8000,0.5110,0.000001
-17.6000,0.5110,0.000001
-17.4000,0.5110,0.000001
-17.2000,0.5110,0.000001
-17.0000,0.5110,0.000001
-16.8000,0.5110,0.000001
-16.6000,0.5110,0.000001
-16.4000,0.5110,0.000001
-16.2000,0.5110,0.000001
-16.0000,0.5110,0.000001
-15.8000,0.5110,0.000001
-15.6000,0.5110,0.000001
-15.4000,0.5110,0.000001
-15.2000,0.5110,0.000001
-15.0000,0.5110,0.000001
-14.8000,0.5110,0.000001
-14.6000,0.5110,0.000001
-14.4000,0.5110,0.000001
-14.2000,0.5110,0.000001
-14.0000,0.5110,0.000001
-13.8000,0.5110,0.000001
-13.6000,0.5110,0.000001
-13.4000,0.5110,0.000001
-13.2000,0.5110,0.000001
-13.0000,0.5110,0.000001
-12.8000,0.5110,0.000001
-12.6000,0.5110,0.000001
-12.4000,0.5110,0.000001
-12.2000,0.5110,0.000001
-12.0000,0.5110,0.000001
-11.8000,0.5110,0.000001
-11.6000,0.5110,0.000001
-11.4000,0.5110,0.000001
-11.2000,0.5110,0.000001
-11.0000,0.5110,0.000002
-10.8000,0.5110,0.000002
-10.6000,0.5110,0.000002
-10.4000,0.5110,0.000002
-10.2000,0.5110,0.000002
-10.0000,0.5110,0.000002
-9.8000,0.5110,0.000002
-9.6000,0.5110,0.000003
-9.4000,0.5110,0.000003
-9.2000,0.5110,0.000003
-9.0000,0.5110,0.000003
-8.8000,0.5110,0.000004
-8.6000,0.5110,0.000004
-8.4000,0.5110,0.000005
-8.2000,0.5110,0.000005
-8.0000,0.5110,0.000006
-7.8000,0.5110,0.000007
-7.6000,0.5110,0.000008
-7.4000,0.5110,0.000010
-7.2000,0.5110,0.000012
-7.0000,0.5110,0.000014
-6.8000,0.5110,0.000017
-6.6000,0.5110,0.000020
-6.4000,0.5110,0.000025
-6.2000,0.5110,0.000032
-6.0000,0.5110,0.000041
-5.8000,0.5110,0.000053
-5.6000,0.5110,0.000069
-5.4000,0.5110,0.000093
-5.2000,0.5110,0.000127
-5.0000,0.5110,0.000176
-4.8000,0.5110,0.000249
-4.6000,0.5110,0.000361
-4.4000,0.5110,0.000535
-4.2000,0.5110,0.000809
-4.0000,0.5110,0.001252
-3.8000,0.5110,0.001981
-3.6000,0.5110,0.003207
-3.4000,0.5110,0.005304
-3.2000,0.5110,0.008954
-3.0000,0.5110,0.015396
-2.8000,0.5110,0.026888
-2.6000,0.5110,0.047512
-2.4000,0.5110,0.084531
-2.2000,0.5110,0.150502
-2.0000,0.5110,0.266171
-1.8000,0.5110,0.463534
-1.6000,0.5110,0.787014
-1.4000,0.5110,1.288553
-1.2000,0.5110,2.011149
-1.0000,0.5110,2.958910
-0.8000,0.5110,4.064228
-0.6000,0.5110,5.179495
-0.4000,0.5110,6.118487
-0.2000,0.5110,6.729942
0.0000,0.5110,6.939470
0.2000,0.5110,6.729942
0.4000,0.5110,6.118487
0.6000,0.5110,5.179495
0.8000,0.5110,4.064228
1.0000,0.5110,2.958910
1.2000,0.5110,2.011149
1.4000,0.5110,1.288553
1.6000,0.5110,0.787014
1.8000,0.5110,0.463534
2.0000,0.5110,0.266171
2.2000,0.5110,0.150502
2.4000,0.5110,0.084531
2.6000,0.5110,0.047512
2.8000,0.5110,0.026888
3.0000,0.5110,0.015396
3.2000,0.5110,0.008954
3.4000,0.5110,0.005304
3.6000,0.5110,0.003207
3.8000,0.5110,0.001981
4.0000,0.5110,0.001252
4.2000,0.5110,0.000809
4.4000,0.5110,0.000535
4.6000,0.5110,0.000361
4.8000,0.5110,0.000249
5.0000,0.5110,0.000176
5.2000,0.5110,0.000127
5.4000,0.5110,0.000093
5.6000,0.5110,0.000069
5.8000,0.5110,0.000053
6.0000,0.5110,0.000041
6.2000,0.5110,0.000032
6.4000,0.5110,0.000025
6.6000,0.5110,0.000020
6.8000,0.5110,0.000017
7.0000,0.5110,0.000014
7.2000,0.5110,0.000012
7.4000,0.5110,0.000010
7.6000,0.5110,0.000008
7.8000,0.5110,0.000007
8.0000,0.5110,0.000006
8.2000,0.5110,0.000005
8.4000,0.5110,0.000005
8.6000,0.5110,0.000004
8.8000,0.5110,0.000004
9.0000,0.5110,0.000003
9.2000,0.5110,0.000003
9.4000,0.5110,0.000003
9.6000,0.5110,0.000003
9.8000,0.5110,0.000002
10.0000,0.5110,0.000002
10.2000,0.5110,0.000002
10.4000,0.5110,0.000002
10.6000,0.5110,0.000002
10.8000,0.5110,0.000002
11.0000,0.5110,0.000002
11.2000,0.5110,0.000001
11.4000,0.5110,0.000001
11.6000,0.5110,0.000001
11.8000,0.5110,0.000001
12.0000,0.5110,0.000001
12.2000,0.5110,0.000001
12.4000,0.5110,0.000001
12.6000,0.5110,0.000001
12.8000,0.5110,0.000001
13.0000,0.5110,0.000001
13.2000,0.5110,0.000001
13.4000,0.5110,0.000001
13.6000,0.5110,0.000001
13.8000,0.5110,0.000001
14.0000,0.5110,0.000001
14.2000,0.5110,0.000001
14.4000,0.5110,0.000001
14.6000,0.5110,0.000001
14.8000,0.5110,0.000001
15.0000,0.5110,0.000001
15.2000,0.5110,0.000001
15.4000,0.5110,0.000001
15.6000,0.5110,0.000001
15.8000,0.5110,0.000001
16.0000,0.5110,0.000001
16.2000,0.5110,0.000001
16.4000,0.5110,0.000001
16.6000,0.5110,0.000001
16.8000,0.5110,0.000001
17.0000,0.5110,0.000001
17.2000,0.5110,0.000001
17.4000,0.5110,0.000001
17.6000,0.5110,0.000001
17.8000,0.5110,0.000001
18.0000,0.5110,0.000001
18.2000,0.5110,0.000001
18.4000,0.5110,0.000001
18.6000,0.5110,0.000001
18.8000,0.5110,0.000001
19.0000,0.5110,0.000001
19.2000,0.5110,0.000001
19.4000,0.5110,0.000001
19.6000,0.5110,0.000001
19.8000,0.5110,0.000000
20.0000,0.5110,0.000000
-20.0000,0.6132,0.000000
-19.8000,0.6132,0.000000
-19.6000,0.6132,0.000001
-19.4000,0.6132,0.000001
-19.2000,0.6132,0.000001
-19.0000,0.6132,0.000001
-18.8000,0.6132,0.000001
-18.6000,0.6132,0.000001
-18.4000,0.6132,0.000001
-18.2000,0.6132,0.000001
-18.0000,0.6132,0.000001
-17.8000,0.6132,0.000001
-17.6000,0.6132,0.000001
-17.4000,0.6132,0.000001
-17.2000,0.6132,0.000001
-17.0000,0.6132,0.000001
-16.8000,0.6132,0.000001
-16.6000,0.6132,0.000001
-16.4000,0.6132,0.000001
-16.2000,0.6132,0.000001
-16.0000,0.6132,0.000001
-15.8000,0.6132,0.000001
-15.6000,0.6132,0.000001
-15.4000,0.6132,0.000001
-15.2000,0.6132,0.000001
-15.0000,0.6132,0.000001
-14.8000,0.6132,0.000001
-14.6000,0.6132,0.000001
-14.4000,0.6132,0.000001
-14.2000,0.6132,0.000001
-14.0000,0.6132,0.000001
-13.8000,0.6132,0.000001
-13.6000,0.6132,0.000001
-13.4000,0.6132,0.000001
-13.2000,0.6132,0.000001
-13.0000,0.6132,0.000001
-12.8000,0.6132,0.000001
-12.6000,0.6132,0.000001
-12.4000,0.6132,0.000001
-12.2000,0.6132,0.000001
-12.0000,0.6132,0.000001
-11.8000,0.6132,0.000001
-11.6000,0.6132,0.000001
-11.4000,0.6132,0.000001
-11.2000,0.6132,0.000001
-11.0000,0.6132,0.000002
-10.8000,0.6132,0.000002
-10.6000,0.6132,0.000002
-10.4000,0.6132,0.000002
-10.2000,0.6132,0.000002
-10.0000,0.6132,0.000002
-9.8000,0.6132,0.000002
-9.6000,0.6132,0.000003
-9.4000,0.6132,0.000003
-9.2000,0.6132,0.000003
-9.0000,0.6132,0.000003
-8.8000,0.6132,0.000004
-8.6000,0.6132,0.000004
-8.4000,0.6132,0.000005
-8.2000,0.6132,0.000005
-8.0000,0.6132,0.000006
-7.8000,0.6132,0.000007
-7.6000,0.6132,0.000008
-7.4000,0.6132,0.000010
-7.2000,0.6132,0.000012
-7.0000,0.6132,0.000014
-6.8000,0.6132,0.000017
-6.6000,0.6132,0.000021
-6.4000,0.6132,0.000026
-6.2000,0.6132,0.000032
-6.0000,0.6132,0.000041
-5.8000,0.6132,0.000053
-5.6000,0.6132,0.000070
-5.4000,0.6132,0.000094
-5.2000,0.6132,0.000129
-5.0000,0.6132,0.000180
-4.8000,0.6132,0.000256
-4.6000,0.6132,0.000371
-4.4000,0.6132,0.000550
-4.2000,0.6132,0.000834
-4.0000,0.6132,0.001295
-3.8000,0.6132,0.002055
-3.6000,0.6132,0.003337
-3.4000,0.6132,0.005538
-3.2000,0.6132,0.009380
-3.0000,0.6132,0.016183
-2.8000,0.6132,0.028352
-2.6000,0.6132,0.050243
-2.4000,0.6132,0.089600
-2.2000,0.6132,0.159769
-2.0000,0.6132,0.282644
-1.8000,0.6132,0.491538
-1.6000,0.6132,0.831528
-1.4000,0.6132,1.352635
-1.2000,0.6132,2.090451
-1.0000,0.6132,3.034298
-0.8000,0.6132,4.098217
-0.6000,0.6132,5.125780
-0.4000,0.6132,5.947621
-0.2000,0.6132,6.456243
0.0000,0.6132,6.624724
0.2000,0.6132,6.456243
0.4000,0.6132,5.947621
0.6000,0.6132,5.125780
0.8000,0.6132,4.098217
1.0000,0.6132,3.034298
1.2000,0.6132,2.090451
1.4000,0.6132,1.352635
1.6000,0.6132,0.831528
1.8000,0.6132,0.491538
2.0000,0.6132,0.282644
2.2000,0.6132,0.159769
2.4000,0.6132,0.089600
2.6000,0.6132,0.050243
2.8000,0.6132,0.028352
3.0000,0.6132,0.016183
3.2000,0.6132,0.009380
3.4000,0.6132,0.005538
3.6000,0.6132,0.003337
3.8000,0.6132,0.002055
4.0000,0.6132,0.001295
4.2000,0.6132,0.000834
4.4000,0.6132,0.000550
4.6000,0.6132,0.000371
4.8000,0.6132,0.000256
5.0000,0.6132,0.000180
5.2000,0.6132,0.000129
5.4000,0.6132,0.000094
5.6000,0.6132,0.000070
5.8000,0.6132,0.000053
6.0000,0.6132,0.000041
6.2000,0.6132,0.000032
6.4000,0.6132,0.000026
6.6000,0.6132,0.000021
6.8000,0.6132,0.000017
7.0000,0.6132,0.000014
7.2000,0.6132,0.000012
7.4000,0.6132,0.000010
7.6000,0.6132,0.000008
7.8000,0.6132,0.000007
8.0000,0.6132,0.000006
8.2000,0.6132,0.000005
8.4000,0.6132,0.000005
8.6000,0.6132,0.000004
8.8000,0.6132,0.000004
9.0000,0.6132,0.000003
9.2000,0.6132,0.000003
9.4000,0.6132,0.000003
9.6000,0.6132,0.000003
9.8000,0.6132,0.000002
10.0000,0.6132,0.000002
10.2000,0.6132,0.000002
10.4000,0.6132,0.000002
10.6000,0.6132,0.000002
10.8000,0.6132,0.000002
11.0000,0.6132,0.000002
11.2000,0.6132,0.000001
11.4000,0.6132,0.000001
11.6000,0.6132,0.000001
11.8000,0.6132,0.000001
12.0000,0.6132,0.000001
12.2000,0.6132,0.000001
12.4000,0.6132,0.000001
12.6000,0.6132,0.000001
12.8000,0.6132,0.000001
13.0000,0.6132,0.000001
13.2000,0.6132,0.000001
13.4000,0.6132,0.000001
13.6000,0.6132,0.000001
13.8000,0.6132,0.000001
14.0000,0.6132,0.000001
14.2000,0.6132,0.000001
14.4000,0.6132,0.000001
14.6000,0.6132,0.000001
14.8000,0.6132,0.000001
15.0000,0.6132,0.000001
15.2000,0.6132,0.000001
15.4000,0.6132,0.000001
15.6000,0.6132,0.000001
15.8000,0.6132,0.000001
16.0000,0.6132,0.000001
16.2000,0.6132,0.000001
16.4000,0.6132,0.000001
16.6000,0.6132,0.000001
16.8000,0.6132,0.000001
17.0000,0.6132,0.000001
17.2000,0.6132,0.000001
17.4000,0.6132,0.000001
17.6000,0.6132,0.000001
17.8000,0.6132,0.000001
18.0000,0.6132,0.000001
18.2000,0.6132,0.000001
18.4000,0.6132,0.000001
18.6000,0.6132,0.000001
18.8000,0.6132,0.000001
19.0000,0.6132,0.000001
19.2000,0.6132,0.000001
19.4000,0.6132,0.000001
19.6000,0.6132,0.000001
19.8000,0.6132,0.000000
20.0000,0.6132,0.000000
-20.0000,0.7154,0.000000
-19.8000,0.7154,0.000000
-19.6000,0.7154,0.000001
-19.4000,0.7154,0.000001
-19.2000,0.7154,0.000001
-19.0000,0.7154,0.000001
-18.8000,0.7154,0.000001
-18.6000,0.7154,0.000001
-18.4000,0.7154,0.000001
-18.2000,0.7154,0.000001
-18.0000,0.7154,0.000001
-17.8000,0.7154,0.000001
-17.6000,0.7154,0.000001
-17.4000,0.7154,0.000001
-17.2000,0.7154,0.000001
-17.0000,0.7154,0.000001
-16.8000,0.7154,0.000001
-16.6000,0.7154,0.000001
-16.4000,0.7154,0.000001
-16.2000,0.7154,0.000001
-16.0000,0.7154,0.000001
-15.8000,0.7154,0.000001
-15.6000,0.7154,0.000001
-15.4000,0.7154,0.000001
-15.2000,0.7154,0.000001
-15.0000,0.7154,0.000001
-14.8000,0.7154,0.000001
-14.6000,0.7154,0.000001
-14.4000,0.7154,0.000001
-14.2000,0.7154,0.000001
-14.0000,0.7154,0.000001
-13.8000,0.7154,0.000001
-13.6000,0.7154,0.000001
-13.4000,0.7154,0.000001
-13.2000,0.7154,0.000001
-13.0000,0.7154,0.000001
-12.8000,0.7154,0.000001
-12.6000,0.7154,0.000001
-12.4000,0.7154,0.000001
-12.2000,0.7154,0.000001
-12.0000,0.7154,0.000001
-11.8000,0.7154,0.000001
-11.6000,0.7154,0.000001
-11.4000,0.7154,0.000001
-11.2000,0.7154,0.000001
-11.0000,0.7154,0.000002
-10.8000,0.7154,0.000002
-10.6000,0.7154,0.000002
-10.4000,0.7154,0.000002
-10.2000,0.7154,0.000002
-10.0000,0.7154,0.000002
-9.8000,0.7154,0.000002
-9.6000,0.7154,0.000003
-9.4000,0.7154,0.000003
-9.2000,0.7154,0.000003
-9.0000,0.7154,0.000003
-8.8000,0.7154,0.000004
-8.6000,0.7154,0.000004
-8.4000,0.7154,0.000005
-8.2000,0.7154,0.000005
-8.0000,0.7154,0.000006
-7.8000,0.7154,0.000007
-7.6000,0.7154,0.000008
-7.4000,0.7154,0.000010
-7.2000,0.7154,0.000012
-7.0000,0.7154,0.000014
-6.8000,0.7154,0.000017
-6.6000,0.7154,0.000021
-6.4000,0.7154,0.000026
-6.2000,0.7154,0.000033
-6.0000,0.7154,0.000042
-5.8000,0.7154,0.000054
-5.6000,0.7154,0.000072
-5.4000,0.7154,0.000097
-5.2000,0.7154,0.000132
-5.0000,0.7154,0.000184
-4.8000,0.7154,0.000263
-4.6000,0.7154,0.000382
-4.4000,0.7154,0.000569
-4.2000,0.7154,0.000865
-4.0000,0.7154,0.001347
-3.8000,0.7154,0.002146
-3.6000,0.7154,0.003497
-3.4000,0.7154,0.005826
-3.2000,0.7154,0.009906
-3.0000,0.7154,0.017155
-2.8000,0.7154,0.030165
-2.6000,0.7154,0.053632
-2.4000,0.7154,0.095892
-2.2000,0.7154,0.171256
-2.0000,0.7154,0.302985
-1.8000,0.7154,0.525863
-1.6000,0.7154,0.885433
-1.4000,0.7154,1.428773
-1.2000,0.7154,2.181850
-1.0000,0.7154,3.116439
-0.8000,0.7154,4.127243
-0.6000,0.7154,5.052377
-0.4000,0.7154,5.745627
-0.2000,0.7154,6.146487
0.0000,0.7154,6.273065
0.2000,0.7154,6.146487
0.4000,0.7154,5.745627
0.6000,0.7154,5.052377
0.8000,0.7154,4.127243
1.0000,0.7154,3.116439
1.2000,0.7154,2.181850
1.4000,0.7154,1.428773
1.6000,0.7154,0.885433
1.8000,0.7154,0.525863
2.0000,0.7154,0.302985
2.2000,0.7154,0.171256
2.4000,0.7154,0.095892
2.6000,0.7154,0.053632
2.8000,0.7154,0.030165
3.0000,0.7154,0.017155
3.2000,0.7154,0.009906
3.4000,0.7154,0.005826
3.6000,0.7154,0.003497
3.8000,0.7154,0.002146
4.0000,0.7154,0.001347
4.2000,0.7154,0.000865
4.4000,0.7154,0.000569
4.6000,0.7154,0.000382
4.8000,0.7154,0.000263
5.0000,0.7154,0.000184
5.2000,0.7154,0.000132
5.4000,0.7154,0.000097
5.6000,0.7154,0.000072
5.8000,0.7154,0.000054
6.0000,0.7154,0.000042
6.2000,0.7154,0.000033
6.4000,0.7154,0.000026
6.6000,0.7154,0.000021
6.8000,0.7154,0.000017
7.0000,0.7154,0.000014
7.2000,0.7154,0.000012
7.4000,0.7154,0.000010
7.6000,0.7154,0.000008
7.8000,0.7154,0.000007
8.0000,0.7154,0.000006
8.2000,0.7154,0.000005
8.4000,0.7154,0.000005
8.6000,0.7154,0.000004
8.8000,0.7154,0.000004
9.0000,0.7154,0.000003
9.2000,0.7154,0.000003
9.4000,0.7154,0.000003
9.6000,0.7154,0.000003
9.8000,0.7154,0.000002
10.0000,0.7154,0.000002
10.2000,0.7154,0.000002
10.4000,0.7154,0.000002
10.6000,0.7154,0.000002
10.8000,0.7154,0.000002
11.0000,0.7154,0.000002
11.2000,0.7154,0.000001
11.4000,0.7154,0.000001
11.6000,0.7154,0.000001
11.8000,0.7154,0.000001
12.0000,0.7154,0.000001
12.2000,0.7154,0.000001
12.4000,0.7154,0.000001
12.6000,0.7154,0.000001
12.8000,0.7154,0.000001
13.0000,0.7154,0.000001
13.2000,0.7154,0.000001
13.4000,0.7154,0.000001
13.6000,0.7154,0.000001
13.8000,0.7154,0.000001
14.0000,0.7154,0.000001
14.2000,0.7154,0.000001
14.4000,0.7154,0.000001
14.6000,0.7154,0.000001
14.8000,0.7154,0.000001
15.0000,0.7154,0.000001
15.2000,0.7154,0.000001
15.4000,0.7154,0.000001
15.6000,0.7154,0.000001
15.8000,0.7154,0.000001
16.0000,0.7154,0.000001
16.2000,0.7154,0.000001
16.4000,0.7154,0.000001
16.6000,0.7154,0.000001
16.8000,0.7154,0.000001
17.0000,0.7154,0.000001
17.2000,0.7154,0.000001
17.4000,0.7154,0.000001
17.6000,0.7154,0.000001
17.8000,0.7154,0.000001
18.0000,0.7154,0.000001
18.2000,0.7154,0.000001
18.4000,0.7154,0.000001
18.6000,0.7154,0.000001
18.8000,0.7154,0.000001
19.0000,0.7154,0.000001
19.2000,0.7154,0.000001
19.4000,0.7154,0.000001
19.6000,0.7154,0.000001
19.8000,0.7154,0.000000
20.0000,0.7154,0.000000
-20.0000,0.8176,0.000000
-19.8000,0.8176,0.000000
-19.6000,0.8176,0.000001
-19.4000,0.8176,0.000001
-19.2000,0.8176,0.000001
-19.0000,0.8176,0.000001
-18.8000,0.8176,0.000001
-18.6000,0.8176,0.000001
-18.4000,0.8176,0.000001
-18.2000,0.8176,0.000001
-18.0000,0.8176,0.000001
-17.8000,0.8176,0.000001
-17.6000,0.8176,0.000001
-17.4000,0.8176,0.000001
-17.2000,0.8176,0.000001
-17.0000,0.8176,0.000001
-16.8000,0.8176,0.000001
-16.6000,0.8176,0.000001
-16.4000,0.8176,0.000001
-16.2000,0.8176,0.000001
-16.0000,0.8176,0.000001
-15.8000,0.8176,0.000001
-15.6000,0.8176,0.000001
-15.4000,0.8176,0.000001
-15.2000,0.8176,0.000001
-15.0000,0.8176,0.000001
-14.8000,0.8176,0.000001
-14.6000,0.8176,0.000001
-14.4000,0.8176,0.000001
-14.2000,0.8176,0.000001
-14.0000,0.8176,0.000001
-13.8000,0.8176,0.000001
-13.6000,0.8176,0.000001
-13.4000,0.8176,0.000001
-13.2000,0.8176,0.000001
-13.0000,0.8176,0.000001
-12.8000,0.8176,0.000001
-12.6000,0.8176,0.000001
-12.4000,0.8176,0.000001
-12.2000,0.8176,0.000001
-12.0000,0.8176,0.000001
-11.8000,0.8176,0.000001
-11.6000,0.8176,0.000001
-11.4000,0.8176,0.000001
-11.2000,0.8176,0.000001
-11.0000,0.8176,0.000002
-10.8000,0.8176,0.000002
-10.6000,0.8176,0.000002
-10.4000,0.8176,0.000002
-10.2000,0.8176,0.000002
-10.0000,0.8176,0.000002
-9.8000,0.8176,0.000002
-9.6000,0.8176,0.000003
-9.4000,0.8176,0.000003
-9.2000,0.8176,0.000003
-9.0000,0.8176,0.000003
-8.8000,0.8176,0.000004
-8.6000,0.8176,0.000004
-8.4000,0.8176,0.000005
-8.2000,0.8176,0.000006
-8.0000,0.8176,0.000006
-7.8000,0.8176,0.000007
-7.6000,0.8176,0.000008
-7.4000,0.8176,0.000010
-7.2000,0.8176,0.000012
-7.0000,0.8176,0.000014
-6.8000,0.8176,0.000017
-6.6000,0.8176,0.000021
-6.4000,0.8176,0.000026
-6.2000,0.8176,0.000033
-6.0000,0.8176,0.000043
-5.8000,0.8176,0.000056
-5.6000,0.8176,0.000073
-5.4000,0.8176,0.000099
-5.2000,0.8176,0.000136
-5.0000,0.8176,0.000190
-4.8000,0.8176,0.000271
-4.6000,0.8176,0.000396
-4.4000,0.8176,0.000591
-4.2000,0.8176,0.000902
-4.0000,0.8176,0.001410
-3.8000,0.8176,0.002255
-3.6000,0.8176,0.003690
-3.4000,0.8176,0.006174
-3.2000,0.8176,0.010545
-3.0000,0.8176,0.018341
-2.8000,0.8176,0.032382
-2.6000,0.8176,0.057780
-2.4000,0.8176,0.103593
-2.2000,0.8176,0.185283
-2.0000,0.8176,0.327695
-1.8000,0.8176,0.567174
-1.6000,0.8176,0.949342
-1.4000,0.8176,1.516960
-1.2000,0.8176,2.283857
-1.0000,0.8176,3.201799
-0.8000,0.8176,4.146630
-0.6000,0.8176,4.956247
-0.4000,0.8176,5.514003
-0.2000,0.8176,5.807038
0.0000,0.8176,5.892901
0.2000,0.8176,5.807038
0.4000,0.8176,5.514003
0.6000,0.8176,4.956247
0.8000,0.8176,4.146630
1.0000,0.8176,3.201799
1.2000,0.8176,2.283857
1.4000,0.8176,1.516960
1.6000,0.8176,0.949342
1.8000,0.8176,0.567174
2.0000,0.8176,0.327695
2.2000,0.8176,0.185283
2.4000,0.8176,0.103593
2.6000,0.8176,0.057780
2.8000,0.8176,0.032382
3.0000,0.8176,0.018341
3.2000,0.8176,0.010545
3.4000,0.8176,0.006174
3.6000,0.8176,0.003690
3.8000,0.8176,0.002255
4.0000,0.8176,0.001410
4.2000,0.8176,0.000902
4.4000,0.8176,0.000591
4.6000,0.8176,0.000396
4.8000,0.8176,0.000271
5.0000,0.8176,0.000190
5.2000,0.8176,0.000136
5.4000,0.8176,0.000099
5.6000,0.8176,0.000073
5.8000,0.8176,0.000056
6.0000,0.8176,0.000043
6.2000,0.8176,0.000033
6.4000,0.8176,0.000026
6.6000,0.8176,0.000021
6.8000,0.8176,0.000017
7.0000,0.8176,0.000014
7.2000,0.8176,0.000012
7.4000,0.8176,0.000010
7.6000,0.8176,0.000008
7.8000,0.8176,0.000007
8.0000,0.8176,0.000006
8.2000,0.8176,0.000006
8.4000,0.8176,0.000005
8.6000,0.8176,0.000004
8.8000,0.8176,0.000004
9.0000,0.8176,0.000003
9.2000,0.8176,0.000003
9.4000,0.8176,0.000003
9.6000,0.8176,0.000003
9.8000,0.8176,0.000002
10.0000,0.8176,0.000002
10.2000,0.8176,0.000002
10.4000,0.8176,0.000002
10.6000,0.8176,0.000002
10.8000,0.8176,0.000002
11.0000,0.8176,0.000002
11.2000,0.8176,0.000001
11.4000,0.8176,0.000001
11.6000,0.8176,0.000001
11.8000,0.8176,0.000001
12.0000,0.8176,0.000001
12.2000,0.8176,0.000001
12.4000,0.8176,0.000001
12.6000,0.8176,0.000001
12.8000,0.8176,0.000001
13.0000,0.8176,0.000001
13.2000,0.8176,0.000001
13.4000,0.8176,0.000001
13.6000,0.8176,0.000001
13.8000,0.8176,0.000001
14.0000,0.8176,0.000001
14.2000,0.8176,0.000001
14.4000,0.8176,0.000001
14.6000,0.8176,0.000001
14.8000,0.8176,0.000001
15.0000,0.8176,0.000001
15.2000,0.8176,0.000001
15.4000,0.8176,0.000001
15.6000,0.8176,0.000001
15.8000,0.8176,0.000001
16.0000,0.8176,0.000001
16.2000,0.8176,0.000001
16.4000,0.8176,0.000001
16.6000,0.8176,0.000001
16.8000,0.8176,0.000001
17.0000,0.8176,0.000001
17.2000,0.8176,0.000001
17.4000,0.8176,0.000001
17.6000,0.8176,0.000001
