# METADATA
Omega_LO_opt_Eq58_MHz,2.957564
Omega_LO_operating_MHz,4.230000
linear_range_lower_MHz,1.034403
linear_range_upper_MHz,7.362704
linear_fit_slope_W_per_MHz,-1.053982e-06
linear_fit_intercept_W,4.014310e-05
linear_fit_R2,0.998178
linear_fit_resid_rms_W,8.317237e-08
n_qutip_solves,163

"# FIG.5(a): Omega_total_MHz, Pout_uW, linear_fit_Pout_uW, in_linear_range"
Omega_total_MHz,Pout_uW,linear_fit_Pout_uW,in_linear_range
7.035092e-07,1.0,5.055732,34.737224,True
7.051763e-07,1.0,5.054922,34.738112,True
7.068434e-07,1.0,5.054110,34.739001,True
7.085105e-07,1.0,5.053297,34.739892,True
7.101775e-07,1.0,5.052481,34.740786,True
7.118446e-07,1.0,5.051664,34.741681,True
7.135117e-07,1.0,5.050846,34.742579,True
7.151788e-07,1.0,5.050025,34.743478,True
7.168459e-07,1.0,5.049203,34.744379,True
7.185130e-07,1.0,5.048379,34.745283,True
7.201800e-07,1.0,5.047553,34.746188,True
7.218471e-07,1.0,5.046725,34.747095,True
7.235142e-07,1.0,5.045896,34.748005,True
7.251813e-07,1.0,5.045065,34.748916,True
7.268484e-07,1.0,5.044232,34.749829,True
7.285155e-07,1.0,5.043398,34.750744,True
7.301825e-07,1.0,5.042562,34.751662,True
7.318496e-07,1.0,5.041724,34.752581,True
7.335167e-07,1.0,5.040884,34.753502,True
7.351838e-07,1.0,5.040042,34.754425,True
7.368509e-07,1.0,5.039199,34.755350,True
7.385180e-07,1.0,5.038354,34.756277,True
7.401850e-07,1.0,5.037508,34.757206,True
7.418521e-07,1.0,5.036659,34.758137,True
7.435192e-07,1.0,5.035809,34.759070,True
7.451863e-07,1.0,5.034957,34.760005,True
7.468534e-07,1.0,5.034104,34.760942,True
7.485205e-07,1.0,5.033248,34.761881,True
7.501875e-07,1.0,5.032391,34.762822,True
7.518546e-07,1.0,5.031533,34.763764,True
7.535217e-07,1.0,5.030672,34.764709,True
7.551888e-07,1.0,5.029810,34.765656,True
7.568559e-07,1.0,5.028946,34.766604,True
7.585230e-07,1.0,5.028080,34.767555,True
7.601900e-07,1.0,5.027213,34.768508,True
7.618571e-07,1.0,5.026344,34.769462,True
7.635242e-07,1.0,5.025473,34.770419,True
7.651913e-07,1.0,5.024601,34.771377,True
7.668584e-07,1.0,5.023727,34.772338,True
7.685255e-07,1.0,5.022851,34.773300,True
7.701925e-07,1.0,5.021973,34.774264,True
7.718596e-07,1.0,5.021094,34.775231,True
7.735267e-07,1.0,5.020213,34.776199,True
7.751938e-07,1.0,5.019330,34.777169,True
7.768609e-07,1.0,5.018445,34.778141,True
7.785280e-07,1.0,5.017559,34.779115,True
7.801950e-07,1.0,5.016671,34.780091,True
7.818621e-07,1.0,5.015782,34.781069,True
7.835292e-07,1.0,5.014891,34.782049,True
7.851963e-07,1.0,5.013998,34.783031,True
7.868634e-07,1.0,5.013103,34.784015,True
7.885305e-07,1.0,5.012207,34.785000,True
7.901975e-07,1.0,5.011309,34.785988,True
7.918646e-07,1.0,5.010409,34.786978,True
7.935317e-07,1.0,5.009507,34.787969,True
7.951988e-07,1.0,5.008604,34.788963,True
7.968659e-07,1.0,5.007699,34.789958,True
7.985330e-07,1.0,5.006793,34.790955,True
8.002001e-07,1.0,5.005885,34.791955,True
8.018671e-07,1.0,5.004975,34.792956,True
8.035342e-07,1.0,5.004063,34.793959,True
8.052013e-07,1.0,5.003150,34.794964,True
8.068684e-07,1.0,5.002235,34.795971,True
8.085355e-07,1.0,5.001319,34.796980,True
8.102026e-07,1.0,5.000400,34.797991,True
8.118696e-07,1.0,4.999480,34.799004,True
8.135367e-07,1.0,4.998559,34.800019,True
8.152038e-07,1.0,4.997635,34.801035,True
8.168709e-07,1.0,4.996710,34.802054,True
8.185380e-07,1.0,4.995784,34.803074,True
8.202051e-07,1.0,4.994855,34.804097,True
8.218721e-07,1.0,4.993925,34.805121,True
8.235392e-07,1.0,4.992994,34.806147,True
8.252063e-07,1.0,4.992060,34.807175,True
8.268734e-07,1.0,4.991125,34.808206,True
8.285405e-07,1.0,4.990189,34.809238,True
8.302076e-07,1.0,4.989251,34.810271,True
8.318746e-07,1.0,4.988311,34.811307,True
8.335417e-07,1.0,4.987369,34.812345,True
8.352088e-07,1.0,4.986426,34.813385,True
8.368759e-07,1.0,4.985481,34.814426,True
8.385430e-07,1.0,4.984534,34.815470,True
8.402101e-07,1.0,4.983586,34.816515,True
8.418771e-07,1.0,4.982636,34.817562,True
8.435442e-07,1.0,4.981684,34.818612,True
8.452113e-07,1.0,4.980731,34.819663,True
8.468784e-07,1.0,4.979776,34.820716,True
8.485455e-07,1.0,4.978820,34.821771,True
8.502126e-07,1.0,4.977861,34.822827,True
8.518796e-07,1.0,4.976902,34.823886,True
8.535467e-07,1.0,4.975940,34.824947,True
8.552138e-07,1.0,4.974977,34.826009,True
8.568809e-07,1.0,4.974012,34.827074,True
8.585480e-07,1.0,4.973046,34.828140,True
8.602151e-07,1.0,4.972078,34.829208,True
8.618821e-07,1.0,4.971108,34.830278,True
8.635492e-07,1.0,4.970137,34.831350,True
8.652163e-07,1.0,4.969164,34.832424,True
8.668834e-07,1.0,4.968190,34.833500,True
8.685505e-07,1.0,4.967214,34.834577,True
8.702176e-07,1.0,4.966236,34.835657,True
8.718846e-07,1.0,4.965256,34.836738,True
8.735517e-07,1.0,4.964275,34.837822,True
8.752188e-07,1.0,4.963293,34.838907,True
8.768859e-07,1.0,4.962308,34.839994,True
8.785530e-07,1.0,4.961322,34.841083,True
8.802201e-07,1.0,4.960335,34.842173,True
8.818871e-07,1.0,4.959346,34.843266,True
8.835542e-07,1.0,4.958355,34.844361,True
8.852213e-07,1.0,4.957362,34.845457,True
8.868884e-07,1.0,4.956368,34.846555,True
8.885555e-07,1.0,4.955373,34.847656,True
8.902226e-07,1.0,4.954376,34.848758,True
8.918896e-07,1.0,4.953377,34.849862,True
8.935567e-07,1.0,4.952376,34.850967,True
8.952238e-07,1.0,4.951374,34.852075,True
8.968909e-07,1.0,4.950371,34.853185,True
8.985580e-07,1.0,4.949365,34.854296,True
9.002251e-07,1.0,4.948359,34.855409,True
9.018921e-07,1.0,4.947350,34.856524,True
9.035592e-07,1.0,4.946340,34.857641,True
9.052263e-07,1.0,4.945328,34.858760,True
9.068934e-07,1.0,4.944315,34.859881,True
9.085605e-07,1.0,4.943300,34.861004,True
9.102276e-07,1.0,4.942284,34.862128,True
9.118946e-07,1.0,4.941266,34.863254,True
9.135617e-07,1.0,4.940246,34.864382,True
9.152288e-07,1.0,4.939225,34.865512,True
9.168959e-07,1.0,4.938202,34.866644,True
9.185630e-07,1.0,4.937178,34.867778,True
9.202301e-07,1.0,4.936152,34.868913,True
9.218971e-07,1.0,4.935124,34.870051,True
9.235642e-07,1.0,4.934095,34.871190,True
9.252313e-07,1.0,4.933064,34.872331,True
9.268984e-07,1.0,4.932032,34.873474,True
9.285655e-07,1.0,4.930998,34.874619,True
9.302326e-07,1.0,4.929963,34.875765,True
9.318996e-07,1.0,4.928926,34.876914,True
9.335667e-07,1.0,4.927887,34.878064,True
9.352338e-07,1.0,4.926847,34.879216,True
9.369009e-07,1.0,4.925805,34.880370,True
9.385680e-07,1.0,4.924762,34.881526,True
9.402351e-07,1.0,4.923717,34.882683,True
9.419021e-07,1.0,4.922671,34.883843,True
9.435692e-07,1.0,4.921623,34.885004,True
9.452363e-07,1.0,4.920573,34.886167,True
9.469034e-07,1.0,4.919522,34.887332,True
9.485705e-07,1.0,4.918470,34.888499,True
9.502376e-07,1.0,4.917415,34.889667,True
9.519046e-07,1.0,4.916360,34.890838,True
9.535717e-07,1.0,4.915302,34.892010,True
9.552388e-07,1.0,4.914244,34.893184,True
9.569059e-07,1.0,4.913183,34.894360,True
9.585730e-07,1.0,4.912121,34.895538,True
9.602401e-07,1.0,4.911058,34.896717,True
9.619071e-07,1.0,4.909993,34.897898,True
9.635742e-07,1.0,4.908926,34.899081,True
9.652413e-07,1.0,4.907858,34.900266,True
9.669084e-07,1.0,4.906788,34.901453,True
9.685755e-07,1.0,4.905717,34.902642,True
9.702426e-07,1.0,4.904644,34.903832,True
9.719096e-07,1.0,4.903570,34.905024,True
9.735767e-07,1.0,4.902494,34.906218,True
9.752438e-07,1.0,4.901417,34.907414,True
9.769109e-07,1.0,4.900338,34.908611,True
9.785780e-07,1.0,4.899258,34.909811,True
9.802451e-07,1.0,4.898176,34.911012,True
9.819121e-07,1.0,4.897092,34.912215,True
9.835792e-07,1.0,4.896007,34.913419,True
9.852463e-07,1.0,4.894921,34.914626,True
9.869134e-07,1.0,4.893833,34.915834,True
9.885805e-07,1.0,4.892743,34.917044,True
9.902476e-07,1.0,4.891652,34.918256,True
9.919146e-07,1.0,4.890560,34.919470,True
9.935817e-07,1.0,4.889466,34.920686,True
9.952488e-07,1.0,4.888370,34.921903,True
9.969159e-07,1.0,4.887273,34.923122,True
9.985830e-07,1.0,4.886174,34.924343,True
1.000250e-06,1.0,4.885074,34.925565,True
1.001917e-06,1.0,4.883973,34.926790,True
1.003584e-06,1.0,4.882869,34.928016,True
1.005251e-06,1.0,4.881765,34.929244,True
1.006918e-06,1.0,4.880659,34.930474,True
1.008585e-06,1.0,4.879551,34.931705,True
1.010253e-06,1.0,4.878442,34.932938,True
1.011920e-06,1.0,4.877331,34.934173,True
1.013587e-06,1.0,4.876219,34.935410,True
1.015254e-06,1.0,4.875106,34.936649,True
1.016921e-06,1.0,4.873991,34.937889,True
1.018588e-06,1.0,4.872874,34.939131,True
1.020255e-06,1.0,4.871756,34.940375,True
1.021922e-06,1.0,4.870637,34.941620,True
1.023589e-06,1.0,4.869516,34.942868,True
1.025256e-06,1.0,4.868393,34.944117,True
1.026923e-06,1.0,4.867269,34.945368,True
1.028590e-06,1.0,4.866144,34.946620,True
1.030258e-06,1.0,4.865017,34.947875,True
1.031925e-06,1.0,4.863888,34.949131,True
1.033592e-06,1.0,4.862759,34.950389,True
1.035259e-06,1.0,4.861627,34.951648,True
1.036926e-06,1.0,4.860494,34.952910,True
1.038593e-06,1.0,4.859360,34.954173,True
1.040260e-06,1.0,4.858224,34.955438,True
1.041927e-06,1.0,4.857087,34.956704,True
1.043594e-06,1.0,4.855949,34.957973,True
1.045261e-06,1.0,4.854809,34.959243,True
1.046928e-06,1.0,4.853667,34.960515,True
1.048595e-06,1.0,4.852524,34.961788,True
1.050263e-06,1.0,4.851380,34.963063,True
1.051930e-06,1.0,4.850234,34.964340,True
1.053597e-06,1.0,4.849086,34.965619,True
1.055264e-06,1.0,4.847937,34.966900,True
1.056931e-06,1.0,4.846787,34.968182,True
1.058598e-06,1.0,4.845635,34.969466,True
1.060265e-06,1.0,4.844482,34.970751,True
1.061932e-06,1.0,4.843328,34.972039,True
1.063599e-06,1.0,4.842172,34.973328,True
1.065266e-06,1.0,4.841014,34.974619,True
1.066933e-06,1.0,4.839855,34.975911,True
1.068600e-06,1.0,4.838695,34.977205,True
1.070268e-06,1.0,4.837533,34.978501,True
1.071935e-06,1.0,4.836370,34.979799,True
1.073602e-06,1.0,4.835205,34.981098,True
1.075269e-06,1.0,4.834039,34.982399,True
1.076936e-06,1.0,4.832872,34.983702,True
1.078603e-06,1.0,4.831703,34.985006,True
1.080270e-06,1.0,4.830533,34.986313,True
1.081937e-06,1.0,4.829361,34.987620,True
1.083604e-06,1.0,4.828188,34.988930,True
1.085271e-06,1.0,4.827013,34.990241,True
1.086938e-06,1.0,4.825837,34.991554,True
1.088605e-06,1.0,4.824660,34.992869,True
1.090273e-06,1.0,4.823481,34.994185,True
1.091940e-06,1.0,4.822301,34.995503,True
1.093607e-06,1.0,4.821119,34.996823,True
1.095274e-06,1.0,4.819936,34.998144,True
1.096941e-06,1.0,4.818752,34.999467,True
1.098608e-06,1.0,4.817566,35.000792,True
1.100275e-06,1.0,4.816379,35.002118,True
1.101942e-06,1.0,4.815190,35.003447,True
1.103609e-06,1.0,4.814000,35.004776,True
1.105276e-06,1.0,4.812809,35.006108,True
1.106943e-06,1.0,4.811616,35.007441,True
1.108610e-06,1.0,4.810422,35.008776,True
1.110278e-06,1.0,4.809226,35.010112,True
1.111945e-06,1.0,4.808029,35.011450,True
1.113612e-06,1.0,4.806831,35.012790,True
1.115279e-06,1.0,4.805631,35.014132,True
1.116946e-06,1.0,4.804430,35.015475,True
1.118613e-06,1.0,4.803227,35.016820,True
1.120280e-06,1.0,4.802024,35.018166,True
1.121947e-06,1.0,4.800818,35.019514,True
1.123614e-06,1.0,4.799612,35.020864,True
1.125281e-06,1.0,4.798404,35.022215,True
1.126948e-06,1.0,4.797194,35.023568,True
1.128615e-06,1.0,4.795984,35.024923,True
1.130283e-06,1.0,4.794772,35.026279,True
1.131950e-06,1.0,4.793558,35.027637,True
1.133617e-06,1.0,4.792343,35.028997,True
1.135284e-06,1.0,4.791127,35.030358,True
1.136951e-06,1.0,4.789910,35.031721,True
1.138618e-06,1.0,4.788691,35.033086,True
1.140285e-06,1.0,4.787471,35.034452,True
1.141952e-06,1.0,4.786249,35.035820,True
1.143619e-06,1.0,4.785026,35.037189,True
1.145286e-06,1.0,4.783802,35.038560,True
1.146953e-06,1.0,4.782576,35.039933,True
1.148620e-06,1.0,4.781350,35.041308,True
1.150288e-06,1.0,4.780121,35.042684,True
1.151955e-06,1.0,4.778892,35.044061,True
1.153622e-06,1.0,4.777661,35.045440,True
1.155289e-06,1.0,4.776428,35.046821,True
1.156956e-06,1.0,4.775195,35.048204,True
1.158623e-06,1.0,4.773960,35.049588,True
1.160290e-06,1.0,4.772724,35.050973,True
1.161957e-06,1.0,4.771486,35.052361,True
1.163624e-06,1.0,4.770247,35.053749,True
1.165291e-06,1.0,4.769007,35.055140,True
1.166958e-06,1.0,4.767765,35.056532,True
1.168625e-06,1.0,4.766523,35.057926,True
1.170293e-06,1.0,4.765278,35.059321,True
1.171960e-06,1.0,4.764033,35.060718,True
1.173627e-06,1.0,4.762786,35.062116,True
1.175294e-06,1.0,4.761538,35.063516,True
1.176961e-06,1.0,4.760288,35.064918,True
1.178628e-06,1.0,4.759038,35.066321,True
1.180295e-06,1.0,4.757786,35.067726,True
1.181962e-06,1.0,4.756532,35.069133,True
1.183629e-06,1.0,4.755278,35.070541,True
1.185296e-06,1.0,4.754022,35.071950,True
1.186963e-06,1.0,4.752765,35.073362,True
1.188630e-06,1.0,4.751506,35.074774,True
1.190298e-06,1.0,4.750246,35.076189,True
1.191965e-06,1.0,4.748985,35.077605,True
1.193632e-06,1.0,4.747723,35.079022,True
1.195299e-06,1.0,4.746459,35.080441,True
1.196966e-06,1.0,4.745194,35.081862,True
1.198633e-06,1.0,4.743928,35.083284,True
1.200300e-06,1.0,4.742660,35.084708,True
1.201967e-06,1.0,4.741392,35.086133,True
1.203634e-06,1.0,4.740122,35.087560,True
1.205301e-06,1.0,4.738850,35.088988,True
1.206968e-06,1.0,4.737578,35.090418,True
1.208635e-06,1.0,4.736304,35.091850,True
1.210303e-06,1.0,4.735029,35.093283,True
1.211970e-06,1.0,4.733752,35.094717,True
1.213637e-06,1.0,4.732475,35.096153,True
1.215304e-06,1.0,4.731196,35.097591,True
1.216971e-06,1.0,4.729915,35.099030,True
1.218638e-06,1.0,4.728634,35.100471,True
1.220305e-06,1.0,4.727351,35.101913,True
1.221972e-06,1.0,4.726067,35.103357,True
1.223639e-06,1.0,4.724782,35.104803,True
1.225306e-06,1.0,4.723496,35.106250,True
1.226973e-06,1.0,4.722208,35.107698,True
1.228640e-06,1.0,4.720919,35.109148,True
1.230308e-06,1.0,4.719629,35.110600,True
1.231975e-06,1.0,4.718338,35.112053,True
1.233642e-06,1.0,4.717045,35.113507,True
1.235309e-06,1.0,4.715751,35.114963,True
1.236976e-06,1.0,4.714456,35.116421,True
1.238643e-06,1.0,4.713160,35.117880,True
1.240310e-06,1.0,4.711862,35.119340,True
1.241977e-06,1.0,4.710563,35.120802,True
1.243644e-06,1.0,4.709263,35.122266,True
1.245311e-06,1.0,4.707962,35.123731,True
1.246978e-06,1.0,4.706660,35.125198,True
1.248645e-06,1.0,4.705356,35.126666,True
1.250313e-06,1.0,4.704051,35.128135,True
1.251980e-06,1.0,4.702745,35.129607,True
1.253647e-06,1.0,4.701438,35.131079,True
1.255314e-06,1.0,4.700130,35.132553,True
1.256981e-06,1.0,4.698820,35.134029,True
1.258648e-06,1.0,4.697509,35.135506,True
1.260315e-06,1.0,4.696197,35.136984,True
1.261982e-06,1.0,4.694884,35.138464,True
1.263649e-06,1.0,4.693569,35.139946,True
1.265316e-06,1.0,4.692253,35.141429,True
1.266983e-06,1.0,4.690937,35.142913,True
1.268650e-06,1.0,4.689618,35.144399,True
1.270318e-06,1.0,4.688299,35.145887,True
1.271985e-06,1.0,4.686979,35.147375,True
1.273652e-06,1.0,4.685657,35.148866,True
1.275319e-06,1.0,4.684334,35.150357,True
1.276986e-06,1.0,4.683010,35.151851,True
1.278653e-06,1.0,4.681685,35.153345,True
1.280320e-06,1.0,4.680359,35.154842,True
1.281987e-06,1.0,4.679031,35.156339,True
1.283654e-06,1.0,4.677703,35.157838,True
1.285321e-06,1.0,4.676373,35.159339,True
1.286988e-06,1.0,4.675042,35.160841,True
1.288655e-06,1.0,4.673710,35.162344,True
1.290323e-06,1.0,4.672377,35.163849,True
1.291990e-06,1.0,4.671042,35.165355,True
1.293657e-06,1.0,4.669706,35.166863,True
1.295324e-06,1.0,4.668370,35.168372,True
1.296991e-06,1.0,4.667032,35.169882,True
1.298658e-06,1.0,4.665693,35.171394,True
1.300325e-06,1.0,4.664352,35.172908,True
1.301992e-06,1.0,4.663011,35.174423,True
1.303659e-06,1.0,4.661669,35.175939,True
1.305326e-06,1.0,4.660325,35.177457,True
1.306993e-06,1.0,4.658980,35.178976,True
1.308660e-06,1.0,4.657634,35.180496,True
1.310328e-06,1.0,4.656287,35.182018,True
1.311995e-06,1.0,4.654939,35.183541,True
1.313662e-06,1.0,4.653590,35.185066,True
1.315329e-06,1.0,4.652239,35.186592,True
1.316996e-06,1.0,4.650888,35.188120,True
1.318663e-06,1.0,4.649535,35.189649,True
1.320330e-06,1.0,4.648181,35.191179,True
1.321997e-06,1.0,4.646826,35.192711,True
1.323664e-06,1.0,4.645470,35.194244,True
1.325331e-06,1.0,4.644113,35.195778,True
1.326998e-06,1.0,4.642755,35.197314,True
1.328665e-06,1.0,4.641396,35.198851,True
1.330333e-06,1.0,4.640035,35.200390,True
1.332000e-06,1.0,4.638674,35.201930,True
1.333667e-06,1.0,4.637311,35.203471,True
1.335334e-06,1.0,4.635947,35.205014,True
1.337001e-06,1.0,4.634583,35.206558,True
1.338668e-06,1.0,4.633217,35.208104,True
1.340335e-06,1.0,4.631850,35.209651,True
1.342002e-06,1.0,4.630482,35.211199,True
1.343669e-06,1.0,4.629112,35.212749,True
1.345336e-06,1.0,4.627742,35.214299,True
1.347003e-06,1.0,4.626371,35.215852,True
1.348671e-06,1.0,4.624999,35.217405,True
1.350338e-06,1.0,4.623625,35.218960,True
1.352005e-06,1.0,4.622250,35.220517,True
1.353672e-06,1.0,4.620875,35.222074,True
1.355339e-06,1.0,4.619498,35.223634,True
1.357006e-06,1.0,4.618120,35.225194,True
1.358673e-06,1.0,4.616742,35.226756,True
1.360340e-06,1.0,4.615362,35.228319,True
1.362007e-06,1.0,4.613981,35.229883,True
1.363674e-06,1.0,4.612599,35.231449,True
1.365341e-06,1.0,4.611216,35.233016,True
1.367008e-06,1.0,4.609832,35.234584,True
1.368676e-06,1.0,4.608447,35.236154,True
1.370343e-06,1.0,4.607060,35.237725,True
1.372010e-06,1.0,4.605673,35.239297,True
1.373677e-06,1.0,4.604285,35.240871,True
1.375344e-06,1.0,4.602896,35.242446,True
1.377011e-06,1.0,4.601505,35.244022,True
1.378678e-06,1.0,4.600114,35.245599,True
1.380345e-06,1.0,4.598721,35.247178,True
1.382012e-06,1.0,4.597328,35.248758,True
1.383679e-06,1.0,4.595934,35.250340,True
1.385346e-06,1.0,4.594538,35.251922,True
1.387013e-06,1.0,4.593142,35.253506,True
1.388681e-06,1.0,4.591744,35.255092,True
1.390348e-06,1.0,4.590346,35.256678,True
1.392015e-06,1.0,4.588946,35.258266,True
1.393682e-06,1.0,4.587546,35.259855,True
1.395349e-06,1.0,4.586144,35.261446,True
1.397016e-06,1.0,4.584741,35.263037,True
1.398683e-06,1.0,4.583338,35.264630,True
1.400350e-06,1.0,4.581933,35.266225,True
1.402017e-06,1.0,4.580528,35.267820,True
1.403684e-06,1.0,4.579121,35.269417,True
1.405351e-06,1.0,4.577714,35.271015,True
1.407018e-06,1.0,4.576305,35.272614,True
1.408686e-06,1.0,4.574896,35.274215,True
1.410353e-06,1.0,4.573485,35.275817,True
1.412020e-06,1.0,4.572074,35.277420,True
1.413687e-06,1.0,4.570661,35.279024,True
1.415354e-06,1.0,4.569248,35.280629,True
1.417021e-06,1.0,4.567833,35.282236,True
1.418688e-06,1.0,4.566418,35.283844,True
1.420355e-06,1.0,4.565002,35.285453,True
1.422022e-06,1.0,4.563584,35.287064,True
1.423689e-06,1.0,4.562166,35.288675,True
1.425356e-06,1.0,4.560747,35.290288,True
1.427023e-06,1.0,4.559327,35.291902,True
1.428691e-06,1.0,4.557905,35.293518,True
1.430358e-06,1.0,4.556483,35.295134,True
1.432025e-06,1.0,4.555060,35.296752,True
1.433692e-06,1.0,4.553636,35.298371,True
1.435359e-06,1.0,4.552211,35.299991,True
1.437026e-06,1.0,4.550785,35.301613,True
1.438693e-06,1.0,4.549359,35.303235,True
1.440360e-06,1.0,4.547931,35.304859,True
1.442027e-06,1.0,4.546502,35.306484,True
1.443694e-06,1.0,4.545072,35.308110,True
1.445361e-06,1.0,4.543642,35.309738,True
1.447028e-06,1.0,4.542210,35.311366,True
1.448696e-06,1.0,4.540778,35.312996,True
1.450363e-06,1.0,4.539345,35.314627,True
1.452030e-06,1.0,4.537910,35.316259,True
1.453697e-06,1.0,4.536475,35.317892,True
1.455364e-06,1.0,4.535039,35.319527,True
1.457031e-06,1.0,4.533602,35.321162,True
1.458698e-06,1.0,4.532164,35.322799,True
1.460365e-06,1.0,4.530725,35.324437,True
1.462032e-06,1.0,4.529286,35.326076,True
1.463699e-06,1.0,4.527845,35.327716,True
1.465366e-06,1.0,4.526404,35.329358,True
1.467033e-06,1.0,4.524961,35.331000,True
1.468701e-06,1.0,4.523518,35.332644,True
1.470368e-06,1.0,4.522074,35.334289,True
1.472035e-06,1.0,4.520629,35.335935,True
1.473702e-06,1.0,4.519183,35.337582,True
1.475369e-06,1.0,4.517736,35.339230,True
1.477036e-06,1.0,4.516288,35.340879,True
1.478703e-06,1.0,4.514840,35.342530,True
1.480370e-06,1.0,4.513390,35.344182,True
1.482037e-06,1.0,4.511940,35.345834,True
1.483704e-06,1.0,4.510489,35.347488,True
1.485371e-06,1.0,4.509036,35.349143,True
1.487038e-06,1.0,4.507584,35.350799,True
1.488706e-06,1.0,4.506130,35.352457,True
1.490373e-06,1.0,4.504675,35.354115,True
1.492040e-06,1.0,4.503220,35.355774,True
1.493707e-06,1.0,4.501763,35.357435,True
1.495374e-06,1.0,4.500306,35.359096,True
1.497041e-06,1.0,4.498848,35.360759,True
1.498708e-06,1.0,4.497389,35.362423,True
1.500375e-06,1.0,4.495929,35.364088,True
1.502042e-06,1.0,4.494469,35.365754,True
1.503709e-06,1.0,4.493007,35.367421,True
1.505376e-06,1.0,4.491545,35.369089,True
1.507043e-06,1.0,4.490082,35.370758,True
1.508711e-06,1.0,4.488618,35.372429,True
1.510378e-06,1.0,4.487154,35.374100,True
1.512045e-06,1.0,4.485688,35.375772,True
1.513712e-06,1.0,4.484222,35.377446,True
1.515379e-06,1.0,4.482755,35.379120,True
1.517046e-06,1.0,4.481287,35.380796,True
1.518713e-06,1.0,4.479818,35.382473,True
1.520380e-06,1.0,4.478348,35.384150,True
1.522047e-06,1.0,4.476878,35.385829,True
1.523714e-06,1.0,4.475407,35.387509,True
1.525381e-06,1.0,4.473935,35.389190,True
1.527048e-06,1.0,4.472462,35.390871,True
1.528716e-06,1.0,4.470989,35.392554,True
1.530383e-06,1.0,4.469514,35.394238,True
1.532050e-06,1.0,4.468039,35.395923,True
1.533717e-06,1.0,4.466563,35.397609,True
1.535384e-06,1.0,4.465086,35.399296,True
1.537051e-06,1.0,4.463609,35.400984,True
1.538718e-06,1.0,4.462131,35.402673,True
1.540385e-06,1.0,4.460652,35.404363,True
1.542052e-06,1.0,4.459172,35.406054,True
1.543719e-06,1.0,4.457691,35.407746,True
1.545386e-06,1.0,4.456210,35.409439,True
1.547053e-06,1.0,4.454728,35.411133,True
1.548721e-06,1.0,4.453245,35.412828,True
1.550388e-06,1.0,4.451761,35.414524,True
1.552055e-06,1.0,4.450277,35.416221,True
1.553722e-06,1.0,4.448792,35.417919,True
1.555389e-06,1.0,4.447306,35.419618,True
1.557056e-06,1.0,4.445820,35.421318,True
1.558723e-06,1.0,4.444332,35.423019,True
1.560390e-06,1.0,4.442844,35.424721,True
1.562057e-06,1.0,4.441356,35.426423,True
1.563724e-06,1.0,4.439866,35.428127,True
1.565391e-06,1.0,4.438376,35.429832,True
1.567058e-06,1.0,4.436885,35.431538,True
1.568726e-06,1.0,4.435393,35.433244,True
1.570393e-06,1.0,4.433901,35.434952,True
1.572060e-06,1.0,4.432408,35.436660,True
1.573727e-06,1.0,4.430914,35.438370,True
1.575394e-06,1.0,4.429419,35.440080,True
1.577061e-06,1.0,4.427924,35.441791,True
1.578728e-06,1.0,4.426428,35.443504,True
1.580395e-06,1.0,4.424931,35.445217,True
1.582062e-06,1.0,4.423434,35.446931,True
1.583729e-06,1.0,4.421936,35.448646,True
1.585396e-06,1.0,4.420437,35.450362,True
1.587063e-06,1.0,4.418938,35.452079,True
1.588731e-06,1.0,4.417438,35.453797,True
1.590398e-06,1.0,4.415937,35.455515,True
1.592065e-06,1.0,4.414435,35.457235,True
1.593732e-06,1.0,4.412933,35.458955,True
1.595399e-06,1.0,4.411430,35.460677,True
1.597066e-06,1.0,4.409927,35.462399,True
1.598733e-06,1.0,4.408423,35.464122,True
1.600400e-06,1.0,4.406918,35.465846,True
